OBJECTID,IN_FID,NEAR_FID,NEAR_DIST,NEAR_RANK,FID,Id,X,Y
525,-1,27,0.061817476368119,1,27,0,-96.562500000000000,30.187500000000000
526,-1,41,0.053695179967764,1,41,0,-96.812500000000000,30.312500000000000
527,-1,45,0.058913215236839,1,45,0,-96.312500000000000,30.312500000000000
528,-1,27,0.035098586379442,1,27,0,-96.562500000000000,30.187500000000000
529,-1,27,0.058905229431696,1,27,0,-96.562500000000000,30.187500000000000
530,-1,27,0.071928156971519,1,27,0,-96.562500000000000,30.187500000000000
531,-1,40,0.059416353002948,1,40,0,-96.937500000000000,30.312500000000000
532,-1,27,0.045416246996162,1,27,0,-96.562500000000000,30.187500000000000
533,-1,45,0.031714612695473,1,45,0,-96.312500000000000,30.312500000000000
534,-1,40,0.069006377303687,1,40,0,-96.937500000000000,30.312500000000000
535,-1,44,0.063935321776850,1,44,0,-96.437500000000000,30.312500000000000
536,-1,44,0.074670593327477,1,44,0,-96.437500000000000,30.312500000000000
537,-1,41,0.049873787627826,1,41,0,-96.812500000000000,30.312500000000000
538,-1,40,0.039915458529275,1,40,0,-96.937500000000000,30.312500000000000
539,-1,44,0.043291179265132,1,44,0,-96.437500000000000,30.312500000000000
540,-1,45,0.065592297546694,1,45,0,-96.312500000000000,30.312500000000000
541,-1,41,0.064838173078180,1,41,0,-96.812500000000000,30.312500000000000
542,-1,44,0.058464417608432,1,44,0,-96.437500000000000,30.312500000000000
543,-1,41,0.049150311063025,1,41,0,-96.812500000000000,30.312500000000000
544,-1,44,0.038040731766359,1,44,0,-96.437500000000000,30.312500000000000
545,-1,44,0.051539927989226,1,44,0,-96.437500000000000,30.312500000000000
546,-1,44,0.032866989557093,1,44,0,-96.437500000000000,30.312500000000000
547,-1,44,0.055772345093175,1,44,0,-96.437500000000000,30.312500000000000
548,-1,42,0.031310610223213,1,42,0,-96.687500000000000,30.312500000000000
549,-1,45,0.059875476198349,1,45,0,-96.312500000000000,30.312500000000000
550,-1,59,0.054940193325798,1,59,0,-96.562500000000000,30.437500000000000
551,-1,42,0.027557270915864,1,42,0,-96.687500000000000,30.312500000000000
552,-1,44,0.041848133045349,1,44,0,-96.437500000000000,30.312500000000000
553,-1,41,0.052653126757883,1,41,0,-96.812500000000000,30.312500000000000
554,-1,44,0.040635596602952,1,44,0,-96.437500000000000,30.312500000000000
555,-1,59,0.051091747026370,1,59,0,-96.562500000000000,30.437500000000000
556,-1,27,0.045047759910694,1,27,0,-96.562500000000000,30.187500000000000
557,-1,59,0.047280009723362,1,59,0,-96.562500000000000,30.437500000000000
558,-1,41,0.048362131924285,1,41,0,-96.812500000000000,30.312500000000000
559,-1,43,0.011800037642828,1,43,0,-96.562500000000000,30.312500000000000
560,-1,43,0.018600648697585,1,43,0,-96.562500000000000,30.312500000000000
561,-1,43,0.011232682187883,1,43,0,-96.562500000000000,30.312500000000000
562,-1,59,0.019385814239662,1,59,0,-96.562500000000000,30.437500000000000
563,-1,43,0.034092378539903,1,43,0,-96.562500000000000,30.312500000000000
564,-1,43,0.004924224577341,1,43,0,-96.562500000000000,30.312500000000000
565,-1,43,0.062486236368164,1,43,0,-96.562500000000000,30.312500000000000
566,-1,43,0.032637172881530,1,43,0,-96.562500000000000,30.312500000000000
567,-1,43,0.051773053563393,1,43,0,-96.562500000000000,30.312500000000000
568,-1,44,0.068803830788485,1,44,0,-96.437500000000000,30.312500000000000
569,-1,44,0.043592236814307,1,44,0,-96.437500000000000,30.312500000000000
570,-1,44,0.059934981480226,1,44,0,-96.437500000000000,30.312500000000000
571,-1,44,0.043275327095392,1,44,0,-96.437500000000000,30.312500000000000
572,-1,44,0.064112471324595,1,44,0,-96.437500000000000,30.312500000000000
573,-1,44,0.036444423178178,1,44,0,-96.437500000000000,30.312500000000000
574,-1,44,0.036876022410011,1,44,0,-96.437500000000000,30.312500000000000
575,-1,44,0.038488619633427,1,44,0,-96.437500000000000,30.312500000000000
576,-1,44,0.030707821823623,1,44,0,-96.437500000000000,30.312500000000000
577,-1,44,0.024728342241727,1,44,0,-96.437500000000000,30.312500000000000
578,-1,44,0.046971631068328,1,44,0,-96.437500000000000,30.312500000000000
579,-1,44,0.023986097582343,1,44,0,-96.437500000000000,30.312500000000000
580,-1,44,0.033753956828672,1,44,0,-96.437500000000000,30.312500000000000
581,-1,44,0.054814953053677,1,44,0,-96.437500000000000,30.312500000000000
582,-1,59,0.033539472973865,1,59,0,-96.562500000000000,30.437500000000000
583,-1,45,0.040846305928286,1,45,0,-96.312500000000000,30.312500000000000
584,-1,44,0.061449034005402,1,44,0,-96.437500000000000,30.312500000000000
585,-1,45,0.023177855586431,1,45,0,-96.312500000000000,30.312500000000000
586,-1,44,0.052309658656475,1,44,0,-96.437500000000000,30.312500000000000
587,-1,40,0.033662304633858,1,40,0,-96.937500000000000,30.312500000000000
588,-1,39,0.063478624361856,1,39,0,-97.062500000000000,30.312500000000000
589,-1,45,0.012419692989553,1,45,0,-96.312500000000000,30.312500000000000
590,-1,45,0.019006690732235,1,45,0,-96.312500000000000,30.312500000000000
591,-1,41,0.053711775658150,1,41,0,-96.812500000000000,30.312500000000000
592,-1,45,0.048124483986532,1,45,0,-96.312500000000000,30.312500000000000
593,-1,44,0.035448181849833,1,44,0,-96.437500000000000,30.312500000000000
594,-1,44,0.045478631327044,1,44,0,-96.437500000000000,30.312500000000000
595,-1,44,0.047091116899515,1,44,0,-96.437500000000000,30.312500000000000
596,-1,44,0.038089447906719,1,44,0,-96.437500000000000,30.312500000000000
597,-1,45,0.021143044570684,1,45,0,-96.312500000000000,30.312500000000000
598,-1,40,0.029514021371001,1,40,0,-96.937500000000000,30.312500000000000
599,-1,45,0.046146302706219,1,45,0,-96.312500000000000,30.312500000000000
600,-1,41,0.069626950431852,1,41,0,-96.812500000000000,30.312500000000000
601,-1,40,0.027802203700919,1,40,0,-96.937500000000000,30.312500000000000
602,-1,45,0.027875987246133,1,45,0,-96.312500000000000,30.312500000000000
603,-1,45,0.036901062508523,1,45,0,-96.312500000000000,30.312500000000000
604,-1,44,0.045515539818427,1,44,0,-96.437500000000000,30.312500000000000
605,-1,40,0.055801934802824,1,40,0,-96.937500000000000,30.312500000000000
606,-1,44,0.027228779022459,1,44,0,-96.437500000000000,30.312500000000000
607,-1,58,0.056705019189869,1,58,0,-96.687500000000000,30.437500000000000
608,-1,44,0.056537273166139,1,44,0,-96.437500000000000,30.312500000000000
609,-1,41,0.015997422044325,1,41,0,-96.812500000000000,30.312500000000000
610,-1,42,0.057609477894082,1,42,0,-96.687500000000000,30.312500000000000
611,-1,40,0.053284979251373,1,40,0,-96.937500000000000,30.312500000000000
612,-1,45,0.061523244212988,1,45,0,-96.312500000000000,30.312500000000000
613,-1,57,0.046177034813299,1,57,0,-96.812500000000000,30.437500000000000
614,-1,57,0.034182311915010,1,57,0,-96.812500000000000,30.437500000000000
615,-1,41,0.052448392690424,1,41,0,-96.812500000000000,30.312500000000000
616,-1,57,0.047456893200078,1,57,0,-96.812500000000000,30.437500000000000
617,-1,57,0.051709728782047,1,57,0,-96.812500000000000,30.437500000000000
618,-1,57,0.053977101767880,1,57,0,-96.812500000000000,30.437500000000000
619,-1,41,0.082444258318970,1,41,0,-96.812500000000000,30.312500000000000
620,-1,57,0.054317246631187,1,57,0,-96.812500000000000,30.437500000000000
621,-1,41,0.050073388061272,1,41,0,-96.812500000000000,30.312500000000000
622,-1,57,0.041812499466453,1,57,0,-96.812500000000000,30.437500000000000
623,-1,57,0.025729006230656,1,57,0,-96.812500000000000,30.437500000000000
624,-1,57,0.032297617647388,1,57,0,-96.812500000000000,30.437500000000000
625,-1,58,0.048068977105113,1,58,0,-96.687500000000000,30.437500000000000
626,-1,57,0.030347053626167,1,57,0,-96.812500000000000,30.437500000000000
627,-1,58,0.047058893930480,1,58,0,-96.687500000000000,30.437500000000000
628,-1,58,0.042102447034341,1,58,0,-96.687500000000000,30.437500000000000
629,-1,58,0.052528872993659,1,58,0,-96.687500000000000,30.437500000000000
630,-1,58,0.037544100823386,1,58,0,-96.687500000000000,30.437500000000000
631,-1,58,0.045491346591146,1,58,0,-96.687500000000000,30.437500000000000
632,-1,58,0.048761633453790,1,58,0,-96.687500000000000,30.437500000000000
633,-1,41,0.071865378260887,1,41,0,-96.812500000000000,30.312500000000000
634,-1,41,0.064727751041294,1,41,0,-96.812500000000000,30.312500000000000
635,-1,58,0.055031697547384,1,58,0,-96.687500000000000,30.437500000000000
636,-1,58,0.043714613061796,1,58,0,-96.687500000000000,30.437500000000000
637,-1,58,0.057653052574210,1,58,0,-96.687500000000000,30.437500000000000
638,-1,59,0.060784523227640,1,59,0,-96.562500000000000,30.437500000000000
639,-1,59,0.058125761707473,1,59,0,-96.562500000000000,30.437500000000000
640,-1,59,0.059998138389237,1,59,0,-96.562500000000000,30.437500000000000
641,-1,59,0.037126723793285,1,59,0,-96.562500000000000,30.437500000000000
642,-1,59,0.046168142229222,1,59,0,-96.562500000000000,30.437500000000000
643,-1,58,0.056294339421039,1,58,0,-96.687500000000000,30.437500000000000
644,-1,58,0.062248694336472,1,58,0,-96.687500000000000,30.437500000000000
645,-1,58,0.050358400778332,1,58,0,-96.687500000000000,30.437500000000000
646,-1,58,0.053825062076123,1,58,0,-96.687500000000000,30.437500000000000
647,-1,58,0.059623005870374,1,58,0,-96.687500000000000,30.437500000000000
648,-1,58,0.047476161782489,1,58,0,-96.687500000000000,30.437500000000000
649,-1,59,0.002271973475775,1,59,0,-96.562500000000000,30.437500000000000
650,-1,58,0.050052146287608,1,58,0,-96.687500000000000,30.437500000000000
651,-1,41,0.040134640624474,1,41,0,-96.812500000000000,30.312500000000000
652,-1,59,0.053339923022832,1,59,0,-96.562500000000000,30.437500000000000
653,-1,59,0.009537749381543,1,59,0,-96.562500000000000,30.437500000000000
654,-1,58,0.046147697843786,1,58,0,-96.687500000000000,30.437500000000000
655,-1,59,0.042441560436895,1,59,0,-96.562500000000000,30.437500000000000
656,-1,58,0.054445131887845,1,58,0,-96.687500000000000,30.437500000000000
657,-1,59,0.012512411804108,1,59,0,-96.562500000000000,30.437500000000000
658,-1,41,0.072644819513143,1,41,0,-96.812500000000000,30.312500000000000
659,-1,59,0.053888472168271,1,59,0,-96.562500000000000,30.437500000000000
660,-1,75,0.076913084275645,1,75,0,-96.562500000000000,30.562500000000000
661,-1,73,0.081610380011751,1,73,0,-96.812500000000000,30.562500000000000
662,-1,89,0.074359036919021,1,89,0,-96.812500000000000,30.687500000000000
663,-1,89,0.085077762075067,1,89,0,-96.812500000000000,30.687500000000000
664,-1,89,0.068543346627688,1,89,0,-96.812500000000000,30.687500000000000
665,-1,58,0.062403333679640,1,58,0,-96.687500000000000,30.437500000000000
666,-1,73,0.075469039286384,1,73,0,-96.812500000000000,30.562500000000000
667,-1,42,0.044619527900993,1,42,0,-96.687500000000000,30.312500000000000
668,-1,74,0.079301227646627,1,74,0,-96.687500000000000,30.562500000000000
669,-1,72,0.048869677189125,1,72,0,-96.937500000000000,30.562500000000000
670,-1,39,0.062648843006723,1,39,0,-97.062500000000000,30.312500000000000
671,-1,89,0.043854227804877,1,89,0,-96.812500000000000,30.687500000000000
672,-1,89,0.062572472677008,1,89,0,-96.812500000000000,30.687500000000000
673,-1,89,0.052289948637221,1,89,0,-96.812500000000000,30.687500000000000
674,-1,41,0.031336172735336,1,41,0,-96.812500000000000,30.312500000000000
675,-1,89,0.066331523016288,1,89,0,-96.812500000000000,30.687500000000000
676,-1,42,0.050689134179744,1,42,0,-96.687500000000000,30.312500000000000
677,-1,41,0.052659552855963,1,41,0,-96.812500000000000,30.312500000000000
678,-1,41,0.026426248330520,1,41,0,-96.812500000000000,30.312500000000000
679,-1,40,0.055428162882064,1,40,0,-96.937500000000000,30.312500000000000
680,-1,42,0.049226288016213,1,42,0,-96.687500000000000,30.312500000000000
681,-1,57,0.057828779576647,1,57,0,-96.812500000000000,30.437500000000000
682,-1,41,0.062657469165045,1,41,0,-96.812500000000000,30.312500000000000
683,-1,57,0.052854387511034,1,57,0,-96.812500000000000,30.437500000000000
684,-1,89,0.054423716851996,1,89,0,-96.812500000000000,30.687500000000000
685,-1,41,0.051065522747385,1,41,0,-96.812500000000000,30.312500000000000
686,-1,74,0.045044783239033,1,74,0,-96.687500000000000,30.562500000000000
687,-1,74,0.061939049836863,1,74,0,-96.687500000000000,30.562500000000000
688,-1,75,0.057472407934170,1,75,0,-96.562500000000000,30.562500000000000
689,-1,39,0.060115247607648,1,39,0,-97.062500000000000,30.312500000000000
690,-1,75,0.054911100746883,1,75,0,-96.562500000000000,30.562500000000000
691,-1,58,0.040757285771022,1,58,0,-96.687500000000000,30.437500000000000
692,-1,75,0.052522775917378,1,75,0,-96.562500000000000,30.562500000000000
693,-1,74,0.031082943588770,1,74,0,-96.687500000000000,30.562500000000000
694,-1,41,0.044565450454318,1,41,0,-96.812500000000000,30.312500000000000
695,-1,42,0.052672615587681,1,42,0,-96.687500000000000,30.312500000000000
696,-1,74,0.034370363817084,1,74,0,-96.687500000000000,30.562500000000000
697,-1,74,0.010398430166697,1,74,0,-96.687500000000000,30.562500000000000
698,-1,59,0.030687872189146,1,59,0,-96.562500000000000,30.437500000000000
699,-1,41,0.050478743775665,1,41,0,-96.812500000000000,30.312500000000000
700,-1,42,0.050496737618487,1,42,0,-96.687500000000000,30.312500000000000
701,-1,58,0.047594951092282,1,58,0,-96.687500000000000,30.437500000000000
702,-1,74,0.011735823196602,1,74,0,-96.687500000000000,30.562500000000000
703,-1,42,0.061299703249360,1,42,0,-96.687500000000000,30.312500000000000
704,-1,74,0.012158189369173,1,74,0,-96.687500000000000,30.562500000000000
705,-1,74,0.058415644535336,1,74,0,-96.687500000000000,30.562500000000000
706,-1,55,0.064595597449323,1,55,0,-97.062500000000000,30.437500000000000
707,-1,42,0.048697719333307,1,42,0,-96.687500000000000,30.312500000000000
708,-1,74,0.062608824251592,1,74,0,-96.687500000000000,30.562500000000000
709,-1,59,0.063571058239161,1,59,0,-96.562500000000000,30.437500000000000
710,-1,41,0.054016002242366,1,41,0,-96.812500000000000,30.312500000000000
711,-1,59,0.056877421450432,1,59,0,-96.562500000000000,30.437500000000000
712,-1,57,0.027567300254333,1,57,0,-96.812500000000000,30.437500000000000
713,-1,44,0.073192074006812,1,44,0,-96.437500000000000,30.312500000000000
714,-1,59,0.027862161586470,1,59,0,-96.562500000000000,30.437500000000000
715,-1,60,0.082089812206096,1,60,0,-96.437500000000000,30.437500000000000
716,-1,44,0.046925430496092,1,44,0,-96.437500000000000,30.312500000000000
717,-1,45,0.062090153658455,1,45,0,-96.312500000000000,30.312500000000000
718,-1,45,0.037729696381586,1,45,0,-96.312500000000000,30.312500000000000
719,-1,61,0.075609883583053,1,61,0,-96.312500000000000,30.437500000000000
720,-1,61,0.078950642232795,1,61,0,-96.312500000000000,30.437500000000000
721,-1,44,0.067290435886719,1,44,0,-96.437500000000000,30.312500000000000
722,-1,61,0.070302045709995,1,61,0,-96.312500000000000,30.437500000000000
723,-1,60,0.073957057949962,1,60,0,-96.437500000000000,30.437500000000000
724,-1,60,0.073457017699084,1,60,0,-96.437500000000000,30.437500000000000
725,-1,60,0.071723613226718,1,60,0,-96.437500000000000,30.437500000000000
726,-1,60,0.070390146228486,1,60,0,-96.437500000000000,30.437500000000000
727,-1,60,0.072737007370151,1,60,0,-96.437500000000000,30.437500000000000
728,-1,60,0.069507916215966,1,60,0,-96.437500000000000,30.437500000000000
729,-1,44,0.052974205214777,1,44,0,-96.437500000000000,30.312500000000000
730,-1,39,0.058057755168708,1,39,0,-97.062500000000000,30.312500000000000
731,-1,61,0.068270140720804,1,61,0,-96.312500000000000,30.437500000000000
732,-1,60,0.039178056740906,1,60,0,-96.437500000000000,30.437500000000000
733,-1,45,0.081672990867010,1,45,0,-96.312500000000000,30.312500000000000
734,-1,41,0.049424824839899,1,41,0,-96.812500000000000,30.312500000000000
735,-1,61,0.068810615284534,1,61,0,-96.312500000000000,30.437500000000000
736,-1,59,0.082213685611368,1,59,0,-96.562500000000000,30.437500000000000
737,-1,61,0.058282011689729,1,61,0,-96.312500000000000,30.437500000000000
738,-1,61,0.067619037719937,1,61,0,-96.312500000000000,30.437500000000000
739,-1,45,0.065597526138156,1,45,0,-96.312500000000000,30.312500000000000
740,-1,45,0.064630390118124,1,45,0,-96.312500000000000,30.312500000000000
741,-1,61,0.065590922269446,1,61,0,-96.312500000000000,30.437500000000000
742,-1,45,0.061251353456103,1,45,0,-96.312500000000000,30.312500000000000
743,-1,26,0.030950776301609,1,26,0,-96.687500000000000,30.187500000000000
744,-1,61,0.060119435228466,1,61,0,-96.312500000000000,30.437500000000000
745,-1,45,0.061589580186297,1,45,0,-96.312500000000000,30.312500000000000
746,-1,61,0.058268453107274,1,61,0,-96.312500000000000,30.437500000000000
747,-1,61,0.040255111706893,1,61,0,-96.312500000000000,30.437500000000000
748,-1,61,0.064751798317069,1,61,0,-96.312500000000000,30.437500000000000
749,-1,61,0.051551012166493,1,61,0,-96.312500000000000,30.437500000000000
750,-1,61,0.041916378681589,1,61,0,-96.312500000000000,30.437500000000000
751,-1,61,0.053774786048392,1,61,0,-96.312500000000000,30.437500000000000
752,-1,61,0.061465443159855,1,61,0,-96.312500000000000,30.437500000000000
753,-1,41,0.045451587498679,1,41,0,-96.812500000000000,30.312500000000000
754,-1,61,0.044019560612456,1,61,0,-96.312500000000000,30.437500000000000
755,-1,40,0.060249393667670,1,40,0,-96.937500000000000,30.312500000000000
756,-1,61,0.046547931968417,1,61,0,-96.312500000000000,30.437500000000000
757,-1,61,0.057183716486486,1,61,0,-96.312500000000000,30.437500000000000
758,-1,39,0.061877397928355,1,39,0,-97.062500000000000,30.312500000000000
759,-1,41,0.050281137633421,1,41,0,-96.812500000000000,30.312500000000000
760,-1,61,0.062750678222903,1,61,0,-96.312500000000000,30.437500000000000
761,-1,45,0.061662693164534,1,45,0,-96.312500000000000,30.312500000000000
762,-1,39,0.056377687807027,1,39,0,-97.062500000000000,30.312500000000000
763,-1,59,0.016429259145310,1,59,0,-96.562500000000000,30.437500000000000
764,-1,59,0.014669252417166,1,59,0,-96.562500000000000,30.437500000000000
765,-1,59,0.027105452664887,1,59,0,-96.562500000000000,30.437500000000000
766,-1,59,0.021180637488313,1,59,0,-96.562500000000000,30.437500000000000
767,-1,59,0.035143103318388,1,59,0,-96.562500000000000,30.437500000000000
768,-1,59,0.042071350848858,1,59,0,-96.562500000000000,30.437500000000000
769,-1,59,0.048603364933131,1,59,0,-96.562500000000000,30.437500000000000
770,-1,59,0.040239480789982,1,59,0,-96.562500000000000,30.437500000000000
771,-1,59,0.017575438302793,1,59,0,-96.562500000000000,30.437500000000000
772,-1,59,0.034350322699589,1,59,0,-96.562500000000000,30.437500000000000
773,-1,41,0.045193931296773,1,41,0,-96.812500000000000,30.312500000000000
774,-1,59,0.007703856474459,1,59,0,-96.562500000000000,30.437500000000000
775,-1,59,0.042524316711691,1,59,0,-96.562500000000000,30.437500000000000
776,-1,39,0.059359906058721,1,39,0,-97.062500000000000,30.312500000000000
777,-1,59,0.003887509117529,1,59,0,-96.562500000000000,30.437500000000000
778,-1,59,0.012163307273351,1,59,0,-96.562500000000000,30.437500000000000
779,-1,41,0.051348097812419,1,41,0,-96.812500000000000,30.312500000000000
780,-1,59,0.037123737096310,1,59,0,-96.562500000000000,30.437500000000000
781,-1,39,0.066694725470136,1,39,0,-97.062500000000000,30.312500000000000
782,-1,59,0.011461698445222,1,59,0,-96.562500000000000,30.437500000000000
783,-1,59,0.012501549616235,1,59,0,-96.562500000000000,30.437500000000000
784,-1,42,0.052154278935257,1,42,0,-96.687500000000000,30.312500000000000
785,-1,59,0.057350147390798,1,59,0,-96.562500000000000,30.437500000000000
786,-1,59,0.016997224794144,1,59,0,-96.562500000000000,30.437500000000000
787,-1,60,0.027797278811853,1,60,0,-96.437500000000000,30.437500000000000
788,-1,60,0.043008377594122,1,60,0,-96.437500000000000,30.437500000000000
789,-1,39,0.057689749366608,1,39,0,-97.062500000000000,30.312500000000000
790,-1,39,0.077961141030590,1,39,0,-97.062500000000000,30.312500000000000
791,-1,42,0.048937790654785,1,42,0,-96.687500000000000,30.312500000000000
792,-1,60,0.045005575179279,1,60,0,-96.437500000000000,30.437500000000000
793,-1,59,0.062238064358432,1,59,0,-96.562500000000000,30.437500000000000
794,-1,41,0.047868890970095,1,41,0,-96.812500000000000,30.312500000000000
795,-1,61,0.038226019115187,1,61,0,-96.312500000000000,30.437500000000000
796,-1,42,0.060028344978817,1,42,0,-96.687500000000000,30.312500000000000
797,-1,60,0.059387346432709,1,60,0,-96.437500000000000,30.437500000000000
798,-1,60,0.059618372712150,1,60,0,-96.437500000000000,30.437500000000000
799,-1,41,0.051562937149381,1,41,0,-96.812500000000000,30.312500000000000
800,-1,41,0.058856497964282,1,41,0,-96.812500000000000,30.312500000000000
801,-1,39,0.051307368115121,1,39,0,-97.062500000000000,30.312500000000000
802,-1,59,0.071154007377013,1,59,0,-96.562500000000000,30.437500000000000
803,-1,39,0.060920708161921,1,39,0,-97.062500000000000,30.312500000000000
804,-1,41,0.055913769198926,1,41,0,-96.812500000000000,30.312500000000000
805,-1,60,0.022580912123314,1,60,0,-96.437500000000000,30.437500000000000
806,-1,60,0.049022850800128,1,60,0,-96.437500000000000,30.437500000000000
807,-1,60,0.040442402727995,1,60,0,-96.437500000000000,30.437500000000000
808,-1,39,0.072686477122981,1,39,0,-97.062500000000000,30.312500000000000
809,-1,58,0.043878588177787,1,58,0,-96.687500000000000,30.437500000000000
810,-1,60,0.047608486512684,1,60,0,-96.437500000000000,30.437500000000000
811,-1,60,0.032288637382570,1,60,0,-96.437500000000000,30.437500000000000
812,-1,55,0.063841621172242,1,55,0,-97.062500000000000,30.437500000000000
813,-1,41,0.043314047045303,1,41,0,-96.812500000000000,30.312500000000000
814,-1,60,0.079789052313374,1,60,0,-96.437500000000000,30.437500000000000
815,-1,44,0.070765012220565,1,44,0,-96.437500000000000,30.312500000000000
816,-1,40,0.057095875809317,1,40,0,-96.937500000000000,30.312500000000000
817,-1,40,0.061093038005470,1,40,0,-96.937500000000000,30.312500000000000
818,-1,41,0.000852477194666,1,41,0,-96.812500000000000,30.312500000000000
819,-1,40,0.047796142051055,1,40,0,-96.937500000000000,30.312500000000000
820,-1,58,0.052346648028139,1,58,0,-96.687500000000000,30.437500000000000
821,-1,40,0.040598371434202,1,40,0,-96.937500000000000,30.312500000000000
822,-1,40,0.049066155882761,1,40,0,-96.937500000000000,30.312500000000000
823,-1,40,0.034032478614348,1,40,0,-96.937500000000000,30.312500000000000
824,-1,41,0.052622626120974,1,41,0,-96.812500000000000,30.312500000000000
825,-1,57,0.061523607509619,1,57,0,-96.812500000000000,30.437500000000000
826,-1,41,0.041352617385850,1,41,0,-96.812500000000000,30.312500000000000
827,-1,41,0.034402250667427,1,41,0,-96.812500000000000,30.312500000000000
828,-1,27,0.058904463854892,1,27,0,-96.562500000000000,30.187500000000000
829,-1,42,0.052562186136138,1,42,0,-96.687500000000000,30.312500000000000
830,-1,59,0.053166803933230,1,59,0,-96.562500000000000,30.437500000000000
831,-1,59,0.010264007862040,1,59,0,-96.562500000000000,30.437500000000000
832,-1,45,0.069801256358818,1,45,0,-96.312500000000000,30.312500000000000
833,-1,45,0.071086987931018,1,45,0,-96.312500000000000,30.312500000000000
834,-1,61,0.059823327648435,1,61,0,-96.312500000000000,30.437500000000000
835,-1,61,0.063517959788629,1,61,0,-96.312500000000000,30.437500000000000
836,-1,59,0.033162408545814,1,59,0,-96.562500000000000,30.437500000000000
837,-1,43,0.020052463629648,1,43,0,-96.562500000000000,30.312500000000000
838,-1,41,0.040255132364453,1,41,0,-96.812500000000000,30.312500000000000
839,-1,41,0.040790860323720,1,41,0,-96.812500000000000,30.312500000000000
840,-1,41,0.059300559851037,1,41,0,-96.812500000000000,30.312500000000000
841,-1,42,0.061218785532114,1,42,0,-96.687500000000000,30.312500000000000
842,-1,41,0.044856787217524,1,41,0,-96.812500000000000,30.312500000000000
843,-1,40,0.066779978025439,1,40,0,-96.937500000000000,30.312500000000000
844,-1,58,0.049644865278101,1,58,0,-96.687500000000000,30.437500000000000
845,-1,59,0.064784513456091,1,59,0,-96.562500000000000,30.437500000000000
846,-1,39,0.057150200726899,1,39,0,-97.062500000000000,30.312500000000000
847,-1,39,0.052516108996387,1,39,0,-97.062500000000000,30.312500000000000
848,-1,39,0.055096500017062,1,39,0,-97.062500000000000,30.312500000000000
849,-1,39,0.054487241321694,1,39,0,-97.062500000000000,30.312500000000000
850,-1,39,0.055203770105270,1,39,0,-97.062500000000000,30.312500000000000
851,-1,39,0.049769473664437,1,39,0,-97.062500000000000,30.312500000000000
852,-1,41,0.008943163473289,1,41,0,-96.812500000000000,30.312500000000000
853,-1,41,0.047469088821293,1,41,0,-96.812500000000000,30.312500000000000
854,-1,41,0.053824215712276,1,41,0,-96.812500000000000,30.312500000000000
855,-1,41,0.059384655948072,1,41,0,-96.812500000000000,30.312500000000000
856,-1,41,0.036332845467324,1,41,0,-96.812500000000000,30.312500000000000
857,-1,41,0.034711119393444,1,41,0,-96.812500000000000,30.312500000000000
858,-1,41,0.007478037463466,1,41,0,-96.812500000000000,30.312500000000000
859,-1,57,0.052507100376532,1,57,0,-96.812500000000000,30.437500000000000
860,-1,42,0.062411057751392,1,42,0,-96.687500000000000,30.312500000000000
861,-1,42,0.042057036308090,1,42,0,-96.687500000000000,30.312500000000000
862,-1,40,0.053900794157873,1,40,0,-96.937500000000000,30.312500000000000
863,-1,41,0.036658065118640,1,41,0,-96.812500000000000,30.312500000000000
864,-1,59,0.037284743417778,1,59,0,-96.562500000000000,30.437500000000000
865,-1,58,0.053133208052478,1,58,0,-96.687500000000000,30.437500000000000
866,-1,41,0.056575727458476,1,41,0,-96.812500000000000,30.312500000000000
867,-1,41,0.059686695681355,1,41,0,-96.812500000000000,30.312500000000000
868,-1,58,0.061705991701072,1,58,0,-96.687500000000000,30.437500000000000
869,-1,59,0.051903073622038,1,59,0,-96.562500000000000,30.437500000000000
870,-1,58,0.055191998732857,1,58,0,-96.687500000000000,30.437500000000000
871,-1,58,0.053220479455015,1,58,0,-96.687500000000000,30.437500000000000
872,-1,40,0.042380278150930,1,40,0,-96.937500000000000,30.312500000000000
873,-1,40,0.051514554323407,1,40,0,-96.937500000000000,30.312500000000000
874,-1,24,0.031285991080253,1,24,0,-96.937500000000000,30.187500000000000
875,-1,40,0.049001628399234,1,40,0,-96.937500000000000,30.312500000000000
876,-1,40,0.018942578437249,1,40,0,-96.937500000000000,30.312500000000000
877,-1,40,0.032261411671117,1,40,0,-96.937500000000000,30.312500000000000
878,-1,41,0.017758961661634,1,41,0,-96.812500000000000,30.312500000000000
879,-1,41,0.020735690805839,1,41,0,-96.812500000000000,30.312500000000000
880,-1,41,0.047264319939926,1,41,0,-96.812500000000000,30.312500000000000
881,-1,41,0.065850022223298,1,41,0,-96.812500000000000,30.312500000000000
882,-1,39,0.060411656913825,1,39,0,-97.062500000000000,30.312500000000000
883,-1,55,0.061116505332953,1,55,0,-97.062500000000000,30.437500000000000
884,-1,41,0.065140147847191,1,41,0,-96.812500000000000,30.312500000000000
885,-1,57,0.047214997537308,1,57,0,-96.812500000000000,30.437500000000000
886,-1,41,0.028158900508780,1,41,0,-96.812500000000000,30.312500000000000
887,-1,26,0.051273929174469,1,26,0,-96.687500000000000,30.187500000000000
888,-1,40,0.047187978798659,1,40,0,-96.937500000000000,30.312500000000000
889,-1,22,0.065976335817632,1,22,0,-97.187500000000000,30.187500000000000
890,-1,40,0.062721800416302,1,40,0,-96.937500000000000,30.312500000000000
891,-1,40,0.059892223189395,1,40,0,-96.937500000000000,30.312500000000000
